Region,Year,Date,Price,Rent,price_growth,rent_growth,inventory_change,price_rent_ratio,RHFI,StateCode
10013,2018,2018-07-15 22:00:00.000000,3980358.582234657,4280.902624707703,-0.002929905896151395,0.002645786461721774,0.002929905896151395,930.1396756541952,325.5480971786074,NY
10013,2019,2019-07-15 22:00:00.000000,3889740.43785312,4420.007230023208,-0.0008801949864661504,0.0034926160252751284,0.0008801949864661504,880.2878921277496,308.1010646801736,NY
10013,2020,2020-07-15 20:00:00.000000,3650560.957852905,4217.660372064079,-0.011255079553922168,-0.0136298333902998,0.011255079553922168,867.2988266758854,303.5467985840826,NY
10013,2021,2021-07-15 22:00:00.000000,3494689.3923867834,4325.909268246006,0.007306346130298662,0.021981645579959574,-0.007306346130298662,812.8386626958595,284.5012161284254,NY
10013,2022,2022-07-15 22:00:00.000000,3829969.4261263204,5164.829719701479,0.0015111476690785886,0.005036302501159884,-0.0015111476690785886,742.1567869542491,259.7565627109385,NY
10013,2023,2023-07-15 22:00:00.000000,3554544.196899736,5337.44251994619,-0.008626181799733809,0.002005876649582341,0.008626181799733809,666.5074903825802,233.27414102742307,NY
10013,2024,2024-07-15 20:00:00.000000,3399908.6679413337,5565.619125452454,-0.0005510137048855557,0.003965442373641835,0.0005510137048855557,611.2086438398954,213.9235704762709,NY
10013,2025,2025-07-15 22:00:00.000000,3474344.9893355514,5985.654798097446,0.00417266456134958,0.007460561181861706,-0.00417266456134958,581.0354961657262,203.36579346929312,NY
10013,2026,2026-02-14 00:00:00.000000,3644091.8953640875,6164.693628277484,0.015196270068017381,0.009409439898988459,-0.015196270068017381,591.1181904174629,206.90008685562242,NY
10014,2015,2015-07-15 22:00:00.000000,2495972.5968222865,3352.228042672226,0.0006244603922865114,0.002493975600784737,-0.0006244603922865114,744.7457280315124,260.66178461332606,NY
10014,2016,2016-07-15 20:00:00.000000,2591430.4330297536,3404.7631402653897,0.0025147203475125537,0.00036400501226812226,-0.0025147203475125537,761.195216611903,266.4195302393249,NY
10014,2017,2017-07-15 22:00:00.000000,2680610.4492694195,3439.262877386112,3.608373814135516e-05,0.0005605952981807641,-3.608373814135516e-05,779.4242060054215,272.7986004586393,NY
10014,2018,2018-07-15 22:00:00.000000,2678532.063837243,3506.097396307821,0.003954937412086033,0.004279849739850118,-0.003954937412086033,763.9844572902285,267.39719574336334,NY
10014,2019,2019-07-15 22:00:00.000000,2547576.213304316,3629.8755626355,-0.005446133723259666,0.0022503428584311294,0.005446133723259666,702.1258945218783,245.74206239105362,NY
10014,2020,2020-07-15 20:00:00.000000,2366374.5044077733,3476.5461471683943,-0.011780034735979689,-0.012975941408808367,0.011780034735979689,681.4069069465744,238.48452122738806,NY
10014,2021,2021-07-15 22:00:00.000000,2137412.017086145,3570.9247989958253,-0.0020250828422270495,0.02215199750567202,0.0020250828422270495,604.6218689121441,211.62117323147257,NY
10014,2022,2022-07-15 22:00:00.000000,2274570.59727525,4350.264034875884,-0.0004151307757699711,0.007282443544795153,0.0004151307757699711,523.2864737168937,183.15153548077265,NY
10014,2023,2023-07-15 22:00:00.000000,1885798.1730579978,4528.276192154397,-0.015999523406629163,0.0019492339869274882,0.015999523406629163,416.8537049750387,145.89198680252792,NY
10014,2024,2024-07-15 20:00:00.000000,1716218.6974549347,4773.919857439802,0.0005183996519616448,0.006600789462084561,-0.0005183996519616448,359.7132566477292,125.90119326444103,NY
10014,2025,2025-07-15 22:00:00.000000,1753730.314281278,5167.938400153505,-0.0007562982990993913,0.006966043269721611,0.0007562982990993913,339.74292891791754,118.91107799569049,NY
10014,2026,2026-02-14 00:00:00.000000,1784662.4110699384,5314.259862181527,0.011579758235465532,0.005276489138307139,-0.011579758235465532,335.83979444848967,117.550194246005,NY
10016,2015,2015-07-15 22:00:00.000000,933828.5190962682,3564.311470822709,0.005179827463817381,0.0018575946506748098,-0.005179827463817381,262.02722642375323,91.71223168960248,NY
10016,2016,2016-07-15 20:00:00.000000,999810.8289626726,3581.743100639027,0.0033748695783661444,-0.0007577509467654823,-0.0033748695783661444,279.1571569117002,97.70637206021598,NY
10016,2017,2017-07-15 22:00:00.000000,1034182.6788903939,3567.4996697912243,0.0028433627215605495,-0.0002544740869709535,-0.0028433627215605495,289.9077788239043,101.46895120677382,NY
10016,2018,2018-07-15 22:00:00.000000,1089152.5687964458,3610.9391978685144,0.00523875427521812,0.0024824268756942582,-0.00523875427521812,301.6182678779481,105.56924768208081,NY
10016,2019,2019-07-15 22:00:00.000000,1050708.8056305626,3702.979280992331,-0.006609651846984033,0.001861276556805162,0.006609651846984033,283.8898811171038,99.35885630296654,NY
10016,2020,2020-07-11 15:16:21.818181,996128.3217297911,3453.752215738293,-0.003074800225351983,-0.01853403749518634,0.003074800225351983,289.99741959067046,101.4940063891342,NY
10016,2021,2021-07-15 22:00:00.000000,975413.4988793745,3499.0240008759974,-0.0025968516411616904,0.024473492707195222,0.0025968516411616904,282.35687677623406,98.82863298698483,NY
